num_regions,num_heights,seed,endurance,method,objective,solve_time,mip_gap,first_incumbent_obj,first_incumbent_time,heuristic_obj,heuristic_time,num_ops,status,n_vars,n_constrs
5,3,1,900,heuristic,816.0121,0.21,,,,,0.21,1,HEURISTIC,,
5,3,1,900,rings,793.2657,1800.09,0.3225,3266.5458,3.69,,0.21,1,SUBOPTIMAL,20250,48389
5,3,1,900,rings_ws,793.2656,1800.13,0.3223,816.0121,0.03,816.0121,0.21,1,SUBOPTIMAL,20250,48389
5,3,1,1500,heuristic,816.0121,0.21,,,,,0.21,1,HEURISTIC,,
5,3,1,1500,rings,793.2940,1800.13,0.3202,3262.9431,3.79,,0.21,1,SUBOPTIMAL,20250,48389
5,3,1,1500,rings_ws,793.2657,1800.15,0.3225,816.0121,0.03,816.0121,0.21,1,SUBOPTIMAL,20250,48389
5,3,1,2400,heuristic,816.0121,0.21,,,,,0.21,1,HEURISTIC,,
5,3,1,2400,rings,793.2656,1800.07,0.3201,3562.3875,3.92,,0.21,1,SUBOPTIMAL,20250,48389
5,3,1,2400,rings_ws,793.2657,1800.10,0.3213,816.0121,0.02,816.0121,0.21,1,SUBOPTIMAL,20250,48389
5,3,2,300,heuristic,1382.4848,0.20,,,,,0.20,4,HEURISTIC,,
5,3,2,300,rings,1326.9678,1800.08,0.3756,2228.2993,18.98,,0.20,4,SUBOPTIMAL,25748,61663
5,3,2,300,rings_ws,1329.8736,1800.09,0.4140,1382.4848,0.06,1382.4848,0.20,4,SUBOPTIMAL,25748,61663
5,3,2,450,heuristic,1091.4764,0.27,,,,,0.27,2,HEURISTIC,,
5,3,2,450,rings,1355.2440,1800.19,0.4371,2835.2001,4.27,,0.27,3,SUBOPTIMAL,25748,61663
5,3,2,450,rings_ws,1089.1944,1800.06,0.3123,1091.4764,0.06,1091.4764,0.27,2,SUBOPTIMAL,25748,61663
5,3,2,600,heuristic,1077.3500,0.21,,,,,0.21,2,HEURISTIC,,
5,3,2,600,rings,1088.8395,1800.10,0.2994,1666.2135,2.09,,0.21,2,SUBOPTIMAL,25748,61663
5,3,2,600,rings_ws,1072.3457,1800.09,0.2886,1077.3500,0.06,1077.3500,0.21,2,SUBOPTIMAL,25748,61663
5,3,2,900,heuristic,906.2998,0.27,,,,,0.27,1,HEURISTIC,,
5,3,2,900,rings,914.8676,1800.13,0.2559,1243.0298,1.76,,0.27,1,SUBOPTIMAL,25748,61663
5,3,2,900,rings_ws,905.2525,1800.14,0.2539,906.2998,0.05,906.2998,0.27,1,SUBOPTIMAL,25748,61663
5,3,2,1500,heuristic,906.2998,0.27,,,,,0.27,1,HEURISTIC,,
5,3,2,1500,rings,905.2524,1800.16,0.2465,1435.1437,2.35,,0.27,1,SUBOPTIMAL,25748,61663
5,3,2,1500,rings_ws,905.2525,1800.14,0.2468,906.2998,0.07,906.2998,0.27,1,SUBOPTIMAL,25748,61663
5,3,2,2400,heuristic,906.2998,0.28,,,,,0.28,1,HEURISTIC,,
5,3,2,2400,rings,914.9565,1800.14,0.2656,1811.6993,2.00,,0.28,1,SUBOPTIMAL,25748,61663
5,3,2,2400,rings_ws,905.2525,1800.11,0.2536,906.2998,0.07,906.2998,0.28,1,SUBOPTIMAL,25748,61663
5,3,3,300,heuristic,1794.6238,0.43,,,,,0.43,5,HEURISTIC,,
5,3,3,300,rings,1845.6285,1800.38,0.4785,1955.5911,490.71,,0.43,5,SUBOPTIMAL,38760,93107
5,3,3,300,rings_ws,1727.7340,1800.13,0.4374,1794.6238,0.10,1794.6238,0.43,5,SUBOPTIMAL,38760,93107
5,3,3,450,heuristic,1468.6478,0.39,,,,,0.39,3,HEURISTIC,,
5,3,3,450,rings,1854.7114,1800.15,0.4628,2760.2934,47.53,,0.39,4,SUBOPTIMAL,38760,93107
5,3,3,450,rings_ws,1395.1195,1800.16,0.3034,1468.6478,0.10,1468.6478,0.39,3,SUBOPTIMAL,38760,93107
5,3,3,600,heuristic,1540.6888,0.28,,,,,0.28,3,HEURISTIC,,
5,3,3,600,rings,1838.8342,1800.63,0.4582,3436.3146,7.22,,0.28,4,SUBOPTIMAL,38760,93107
5,3,3,600,rings_ws,1449.3809,1800.18,0.3174,1540.6888,0.13,1540.6888,0.28,3,SUBOPTIMAL,38760,93107
5,3,3,900,heuristic,1457.2929,0.48,,,,,0.48,2,HEURISTIC,,
5,3,3,900,rings,1444.7075,1800.39,0.3522,3909.4182,7.13,,0.48,2,SUBOPTIMAL,38760,93107
5,3,3,900,rings_ws,1315.3554,1800.14,0.2885,1457.2929,0.11,1457.2929,0.48,2,SUBOPTIMAL,38760,93107
5,3,3,1500,heuristic,1371.5504,0.44,,,,,0.44,1,HEURISTIC,,
5,3,3,1500,rings,1233.5991,1800.23,0.2413,5245.9112,7.63,,0.44,1,SUBOPTIMAL,38760,93107
1,1,0,300,heuristic,162.2926,0.02,,,,,0.02,1,HEURISTIC,,
1,1,0,300,rings,162.1280,0.20,0.0000,173.4367,0.05,,0.02,1,OPTIMAL,215,372
1,1,0,300,rings_ws,162.1280,0.06,0.0000,162.2926,0.00,162.2926,0.02,1,OPTIMAL,215,372
1,1,0,450,heuristic,162.2926,0.02,,,,,0.02,1,HEURISTIC,,
1,1,0,450,rings,162.1280,0.10,0.0000,183.5364,0.00,,0.02,1,OPTIMAL,215,372
1,1,0,450,rings_ws,162.1280,0.09,0.0000,162.2926,0.00,162.2926,0.02,1,OPTIMAL,215,372
1,1,0,600,heuristic,162.2926,0.02,,,,,0.02,1,HEURISTIC,,
1,1,0,600,rings,162.1280,0.08,0.0000,183.5364,0.00,,0.02,1,OPTIMAL,215,372
1,1,0,600,rings_ws,162.1280,0.09,0.0000,162.2926,0.00,162.2926,0.02,1,OPTIMAL,215,372
1,1,0,900,heuristic,162.2926,0.02,,,,,0.02,1,HEURISTIC,,
1,1,0,900,rings,162.1280,0.07,0.0000,183.5364,0.00,,0.02,1,OPTIMAL,215,372
1,1,0,900,rings_ws,162.1280,0.09,0.0000,162.2926,0.00,162.2926,0.02,1,OPTIMAL,215,372
1,1,0,1500,heuristic,162.2926,0.02,,,,,0.02,1,HEURISTIC,,
1,1,0,1500,rings,162.1280,0.10,0.0000,183.5364,0.00,,0.02,1,OPTIMAL,215,372
1,1,0,1500,rings_ws,162.1280,0.08,0.0000,162.2926,0.00,162.2926,0.02,1,OPTIMAL,215,372
1,1,0,2400,heuristic,162.2926,0.02,,,,,0.02,1,HEURISTIC,,
1,1,0,2400,rings,162.1280,0.10,0.0000,183.5364,0.00,,0.02,1,OPTIMAL,215,372
1,1,0,2400,rings_ws,162.1280,0.08,0.0000,162.2926,0.00,162.2926,0.02,1,OPTIMAL,215,372
1,1,1,300,heuristic,136.6622,0.02,,,,,0.02,1,HEURISTIC,,
1,1,1,300,rings,135.5122,0.09,0.0000,149.4270,0.02,,0.02,1,OPTIMAL,215,372
1,1,1,300,rings_ws,135.5122,0.11,0.0000,136.6622,0.00,136.6622,0.02,1,OPTIMAL,215,372
1,1,1,450,heuristic,136.6622,0.02,,,,,0.02,1,HEURISTIC,,
1,1,1,450,rings,135.5122,0.08,0.0000,158.8887,0.00,,0.02,1,OPTIMAL,215,372
1,1,1,450,rings_ws,135.5122,0.06,0.0000,136.6622,0.00,136.6622,0.02,1,OPTIMAL,215,372
1,1,1,600,heuristic,136.6622,0.02,,,,,0.02,1,HEURISTIC,,
1,1,1,600,rings,135.5122,0.10,0.0000,158.8887,0.00,,0.02,1,OPTIMAL,215,372
1,1,1,600,rings_ws,135.5122,0.06,0.0000,136.6622,0.00,136.6622,0.02,1,OPTIMAL,215,372
1,1,1,900,heuristic,136.6622,0.02,,,,,0.02,1,HEURISTIC,,
1,1,1,900,rings,135.5122,0.09,0.0000,158.8887,0.00,,0.02,1,OPTIMAL,215,372
1,1,1,900,rings_ws,135.5122,0.06,0.0000,136.6622,0.00,136.6622,0.02,1,OPTIMAL,215,372
1,1,1,1500,heuristic,136.6622,0.02,,,,,0.02,1,HEURISTIC,,
1,1,1,1500,rings,135.5122,0.09,0.0000,158.8887,0.00,,0.02,1,OPTIMAL,215,372
1,1,1,1500,rings_ws,135.5122,0.06,0.0000,136.6622,0.00,136.6622,0.02,1,OPTIMAL,215,372
1,1,1,2400,heuristic,136.6622,0.02,,,,,0.02,1,HEURISTIC,,
1,1,1,2400,rings,135.5122,0.10,0.0000,158.8887,0.00,,0.02,1,OPTIMAL,215,372
1,1,1,2400,rings_ws,135.5122,0.08,0.0000,136.6622,0.00,136.6622,0.02,1,OPTIMAL,215,372
1,1,2,300,heuristic,193.1788,0.02,,,,,0.02,1,HEURISTIC,,
1,1,2,300,rings,193.0163,0.06,0.0000,196.1479,0.01,,0.02,1,OPTIMAL,215,372
1,1,2,300,rings_ws,193.0163,0.08,0.0000,193.1788,0.00,193.1788,0.02,1,OPTIMAL,215,372
1,1,2,450,heuristic,193.1788,0.02,,,,,0.02,1,HEURISTIC,,
1,1,2,450,rings,193.0163,0.05,0.0000,194.2715,0.00,,0.02,1,OPTIMAL,215,372
1,1,2,450,rings_ws,193.0163,0.05,0.0000,193.1788,0.00,193.1788,0.02,1,OPTIMAL,215,372
1,1,2,600,heuristic,193.1788,0.02,,,,,0.02,1,HEURISTIC,,
1,1,2,600,rings,193.0163,0.08,0.0000,194.2715,0.01,,0.02,1,OPTIMAL,215,372
1,1,2,600,rings_ws,193.0163,0.06,0.0000,193.1788,0.00,193.1788,0.02,1,OPTIMAL,215,372
1,1,2,900,heuristic,193.1788,0.02,,,,,0.02,1,HEURISTIC,,
1,1,2,900,rings,193.0163,0.06,0.0000,194.2715,0.00,,0.02,1,OPTIMAL,215,372
1,1,2,900,rings_ws,193.0163,0.09,0.0000,193.1788,0.00,193.1788,0.02,1,OPTIMAL,215,372
1,1,2,1500,heuristic,193.1788,0.02,,,,,0.02,1,HEURISTIC,,
1,1,2,1500,rings,193.0163,0.07,0.0000,194.2715,0.00,,0.02,1,OPTIMAL,215,372
1,1,2,1500,rings_ws,193.0163,0.05,0.0000,193.1788,0.00,193.1788,0.02,1,OPTIMAL,215,372
1,1,2,2400,heuristic,193.1788,0.02,,,,,0.02,1,HEURISTIC,,
1,1,2,2400,rings,193.0163,0.05,0.0000,194.2715,0.00,,0.02,1,OPTIMAL,215,372
1,1,2,2400,rings_ws,193.0163,0.05,0.0000,193.1788,0.00,193.1788,0.02,1,OPTIMAL,215,372
1,1,3,300,heuristic,205.7875,0.03,,,,,0.03,1,HEURISTIC,,
1,1,3,300,rings,203.6765,0.46,0.0000,224.2694,0.03,,0.03,1,OPTIMAL,428,733
1,1,3,300,rings_ws,203.6765,0.25,0.0000,205.7875,0.00,205.7875,0.03,1,OPTIMAL,428,733
1,1,3,450,heuristic,205.7875,0.03,,,,,0.03,1,HEURISTIC,,
1,1,3,450,rings,203.6765,0.30,0.0000,224.2694,0.03,,0.03,1,OPTIMAL,428,733
1,1,3,450,rings_ws,203.6765,0.42,0.0000,205.7875,0.00,205.7875,0.03,1,OPTIMAL,428,733
1,1,3,600,heuristic,205.7875,0.03,,,,,0.03,1,HEURISTIC,,
1,1,3,600,rings,203.6765,0.31,0.0000,224.2694,0.03,,0.03,1,OPTIMAL,428,733
1,1,3,600,rings_ws,203.6765,0.38,0.0000,205.7875,0.00,205.7875,0.03,1,OPTIMAL,428,733
1,1,3,900,heuristic,205.7875,0.03,,,,,0.03,1,HEURISTIC,,
1,1,3,900,rings,203.6765,0.26,0.0000,224.2694,0.03,,0.03,1,OPTIMAL,428,733
1,1,3,900,rings_ws,203.6765,0.24,0.0000,205.7875,0.00,205.7875,0.03,1,OPTIMAL,428,733
1,1,3,1500,heuristic,205.7875,0.03,,,,,0.03,1,HEURISTIC,,
1,1,3,1500,rings,203.6765,0.21,0.0000,230.3952,0.02,,0.03,1,OPTIMAL,428,733
1,1,3,1500,rings_ws,203.6765,0.25,0.0000,205.7875,0.00,205.7875,0.03,1,OPTIMAL,428,733
1,1,3,2400,heuristic,205.7875,0.03,,,,,0.03,1,HEURISTIC,,
1,1,3,2400,rings,203.6765,0.18,0.0000,230.3952,0.02,,0.03,1,OPTIMAL,428,733
1,1,3,2400,rings_ws,203.6765,0.25,0.0000,205.7875,0.00,205.7875,0.03,1,OPTIMAL,428,733
1,1,4,300,heuristic,183.2010,0.02,,,,,0.02,1,HEURISTIC,,
1,1,4,300,rings,181.7928,0.10,0.0000,182.6971,0.02,,0.02,1,OPTIMAL,215,372
1,1,4,300,rings_ws,181.7928,0.07,0.0000,183.2010,0.00,183.2010,0.02,1,OPTIMAL,215,372
1,1,4,450,heuristic,183.2010,0.02,,,,,0.02,1,HEURISTIC,,
1,1,4,450,rings,181.7928,0.07,0.0000,223.1493,0.00,,0.02,1,OPTIMAL,215,372
1,1,4,450,rings_ws,181.7928,0.09,0.0000,183.2010,0.00,183.2010,0.02,1,OPTIMAL,215,372
1,1,4,600,heuristic,183.2010,0.02,,,,,0.02,1,HEURISTIC,,
1,1,4,600,rings,181.7928,0.07,0.0000,223.1493,0.00,,0.02,1,OPTIMAL,215,372
1,1,4,600,rings_ws,,0.06,,,,183.2010,0.02,,INFEASIBLE,215,372
1,1,4,900,heuristic,183.2010,0.02,,,,,0.02,1,HEURISTIC,,
1,1,4,900,rings,181.7928,0.07,0.0000,223.1493,0.00,,0.02,1,OPTIMAL,215,372
5,3,3,1500,rings_ws,1248.3883,1800.12,0.2503,1371.5504,0.09,1371.5504,0.42,1,SUBOPTIMAL,38760,93107
5,3,3,2400,heuristic,1371.5504,0.43,,,,,0.43,1,HEURISTIC,,
5,3,3,2400,rings,1221.8132,1800.12,0.2340,5632.8052,6.73,,0.43,1,SUBOPTIMAL,38760,93107
5,3,3,2400,rings_ws,1232.3706,1800.19,0.2405,1371.5504,0.08,1371.5504,0.43,1,SUBOPTIMAL,38760,93107
5,3,4,300,heuristic,1437.5712,0.40,,,,,0.40,4,HEURISTIC,,
5,3,4,300,rings,1683.2714,1800.18,0.4925,2312.2151,69.58,,0.40,5,SUBOPTIMAL,31918,76569
5,3,4,300,rings_ws,1686.7464,1800.13,0.4776,2078.6106,39.69,1437.5712,0.40,5,SUBOPTIMAL,31918,76569
5,3,4,450,heuristic,1364.3478,0.23,,,,,0.23,3,HEURISTIC,,
5,3,4,450,rings,1558.8816,1800.14,0.4754,2998.4526,6.10,,0.23,4,SUBOPTIMAL,31918,76569
5,3,4,450,rings_ws,1293.9833,1800.22,0.3680,1312.4449,1.25,1364.3478,0.23,3,SUBOPTIMAL,31918,76569
5,3,4,600,heuristic,1250.6876,0.23,,,,,0.23,2,HEURISTIC,,
5,3,4,600,rings,1578.2590,1800.18,0.4819,2685.6135,6.92,,0.23,4,SUBOPTIMAL,31918,76569
5,3,4,600,rings_ws,1166.4949,1800.13,0.2990,1250.6876,0.06,1250.6876,0.23,2,SUBOPTIMAL,31918,76569
5,3,4,900,heuristic,1212.6221,0.25,,,,,0.25,2,HEURISTIC,,
5,3,4,900,rings,1206.0144,1800.12,0.3712,1593.1008,4.41,,0.25,2,SUBOPTIMAL,31918,76569
5,3,4,900,rings_ws,1132.5417,1800.14,0.3304,1212.6221,0.07,1212.6221,0.25,2,SUBOPTIMAL,31918,76569
5,3,4,1500,heuristic,1098.5400,0.26,,,,,0.26,1,HEURISTIC,,
5,3,4,1500,rings,1025.2809,1800.11,0.2603,4488.0726,5.95,,0.26,1,SUBOPTIMAL,31918,76569
5,3,4,1500,rings_ws,1025.2808,1800.12,0.2603,1098.5400,0.06,1098.5400,0.26,1,SUBOPTIMAL,31918,76569
5,3,4,2400,heuristic,1098.5400,0.26,,,,,0.26,1,HEURISTIC,,
5,3,4,2400,rings,1025.5999,1800.09,0.2606,1908.1646,4.34,,0.26,1,SUBOPTIMAL,31918,76569
5,3,4,2400,rings_ws,1025.2808,1800.10,0.2603,1098.5400,0.06,1098.5400,0.26,1,SUBOPTIMAL,31918,76569
8,1,0,300,heuristic,1532.7695,0.19,,,,,0.19,4,HEURISTIC,,
8,1,0,300,rings,1744.2651,1800.12,0.4585,4202.5913,6.98,,0.19,5,SUBOPTIMAL,36114,92601
8,1,0,300,rings_ws,1531.6321,1800.10,0.3728,1532.7695,0.07,1532.7695,0.19,4,SUBOPTIMAL,36114,92601
8,1,0,450,heuristic,1402.6864,0.25,,,,,0.25,3,HEURISTIC,,
8,1,0,450,rings,1613.3093,1800.14,0.4748,4383.7739,6.72,,0.25,5,SUBOPTIMAL,36114,92601
8,1,0,450,rings_ws,1390.7551,1800.14,0.3907,1402.6864,0.08,1402.6864,0.25,3,SUBOPTIMAL,36114,92601
8,1,0,600,heuristic,1252.1605,0.26,,,,,0.26,2,HEURISTIC,,
8,1,0,600,rings,1272.0735,1800.12,0.3339,5303.7826,6.07,,0.26,2,SUBOPTIMAL,36114,92601
8,1,0,600,rings_ws,1250.8756,1800.11,0.3226,1252.1605,0.07,1252.1605,0.26,2,SUBOPTIMAL,36114,92601
8,1,0,900,heuristic,1227.4913,0.20,,,,,0.20,2,HEURISTIC,,
8,1,0,900,rings,1204.1105,1800.12,0.3370,6349.4131,5.89,,0.20,2,SUBOPTIMAL,36114,92601
8,1,0,900,rings_ws,1204.1105,1800.13,0.3757,1227.4913,0.08,1227.4913,0.20,2,SUBOPTIMAL,36114,92601
8,1,0,1500,heuristic,1120.7887,0.19,,,,,0.19,1,HEURISTIC,,
8,1,0,1500,rings,1130.2050,1800.18,0.3159,6681.5856,6.19,,0.19,1,SUBOPTIMAL,36114,92601
8,1,0,1500,rings_ws,1113.8228,1800.16,0.2890,1120.7887,0.08,1120.7887,0.19,1,SUBOPTIMAL,36114,92601
8,1,0,2400,heuristic,1120.7887,0.19,,,,,0.19,1,HEURISTIC,,
8,1,0,2400,rings,1113.8227,1800.12,0.2965,6681.5856,5.96,,0.19,1,SUBOPTIMAL,36114,92601
8,1,0,2400,rings_ws,1113.8223,1800.12,0.2967,1120.7887,0.07,1120.7887,0.19,1,SUBOPTIMAL,36114,92601
8,1,1,300,heuristic,1217.0460,0.24,,,,,0.24,3,HEURISTIC,,
8,1,1,300,rings,1731.5765,1800.19,0.6268,4262.8771,6.84,,0.24,5,SUBOPTIMAL,32072,82167
8,1,1,300,rings_ws,1216.8013,1800.16,0.4470,1217.0460,0.06,1217.0460,0.24,3,SUBOPTIMAL,32072,82167
8,1,1,450,heuristic,1047.5431,0.18,,,,,0.18,2,HEURISTIC,,
8,1,1,450,rings,1439.9884,1800.22,0.5455,4633.4416,5.65,,0.18,4,SUBOPTIMAL,32072,82167
8,1,1,450,rings_ws,1045.9562,1800.15,0.3859,1047.5431,0.09,1047.5431,0.18,2,SUBOPTIMAL,32072,82167
8,1,1,600,heuristic,1032.3766,0.25,,,,,0.25,2,HEURISTIC,,
8,1,1,600,rings,1029.2238,1800.11,0.3759,5059.3884,5.61,,0.25,2,SUBOPTIMAL,32072,82167
8,1,1,600,rings_ws,1032.1559,1800.12,0.3771,1032.3766,0.06,1032.3766,0.25,2,SUBOPTIMAL,32072,82167
8,1,1,900,heuristic,901.7976,0.22,,,,,0.22,1,HEURISTIC,,
8,1,1,900,rings,944.1486,1800.10,0.3117,1712.6401,2.96,,0.22,1,SUBOPTIMAL,32072,82167
8,1,1,900,rings_ws,891.2171,1800.09,0.2793,901.7976,0.06,901.7976,0.22,1,SUBOPTIMAL,32072,82167
8,1,1,1500,heuristic,901.7976,0.22,,,,,0.22,1,HEURISTIC,,
8,1,1,1500,rings,891.2170,1800.10,0.2745,1814.2762,1.95,,0.22,1,SUBOPTIMAL,32072,82167
8,1,1,1500,rings_ws,891.2171,1800.11,0.2773,901.7976,0.06,901.7976,0.22,1,SUBOPTIMAL,32072,82167
8,1,1,2400,heuristic,901.7976,0.22,,,,,0.22,1,HEURISTIC,,
8,1,1,2400,rings,891.2170,1800.15,0.3081,1814.2762,1.66,,0.22,1,SUBOPTIMAL,32072,82167
8,1,1,2400,rings_ws,891.2171,1800.13,0.2696,901.7976,0.09,901.7976,0.22,1,SUBOPTIMAL,32072,82167
8,1,2,300,heuristic,1968.7350,0.24,,,,,0.24,5,HEURISTIC,,
8,1,2,300,rings,1840.4015,1800.13,0.5446,3922.5735,29.91,,0.24,5,SUBOPTIMAL,32072,82167
8,1,2,300,rings_ws,1875.3306,1800.17,0.5464,1968.7350,0.07,1968.7350,0.24,4,SUBOPTIMAL,32072,82167
8,1,2,450,heuristic,1489.7037,0.25,,,,,0.25,3,HEURISTIC,,
8,1,2,450,rings,1550.5321,1800.12,0.4630,3936.5594,6.18,,0.25,3,SUBOPTIMAL,32072,82167
8,1,2,450,rings_ws,1488.8722,1800.13,0.4501,1489.7037,0.06,1489.7037,0.25,3,SUBOPTIMAL,32072,82167
8,1,2,600,heuristic,1294.6016,0.19,,,,,0.19,2,HEURISTIC,,
8,1,2,600,rings,1302.8254,1800.11,0.3821,5038.4577,7.18,,0.19,2,SUBOPTIMAL,32072,82167
8,1,2,600,rings_ws,1293.9258,1800.10,0.3732,1294.6016,0.06,1294.6016,0.19,2,SUBOPTIMAL,32072,82167
8,1,2,900,heuristic,1196.2926,0.19,,,,,0.19,2,HEURISTIC,,
8,1,2,900,rings,1190.0074,1800.12,0.3235,2052.4047,2.77,,0.19,2,SUBOPTIMAL,32072,82167
8,1,2,900,rings_ws,1183.6832,1800.11,0.3178,1196.2926,0.07,1196.2926,0.19,2,SUBOPTIMAL,32072,82167
8,1,2,1500,heuristic,1046.2989,0.18,,,,,0.18,1,HEURISTIC,,
8,1,2,1500,rings,1033.7343,1800.10,0.2212,1946.4950,4.21,,0.18,1,SUBOPTIMAL,32072,82167
8,1,2,1500,rings_ws,1033.7342,1800.11,0.2212,1046.2989,0.06,1046.2989,0.18,1,SUBOPTIMAL,32072,82167
8,1,2,2400,heuristic,1046.2989,0.19,,,,,0.19,1,HEURISTIC,,
8,1,2,2400,rings,1033.7341,1800.10,0.2212,1548.1126,2.74,,0.19,1,SUBOPTIMAL,32072,82167
8,1,2,2400,rings_ws,1033.7343,1800.10,0.2431,1046.2989,0.06,1046.2989,0.19,1,SUBOPTIMAL,32072,82167
8,1,3,300,heuristic,1748.6807,0.28,,,,,0.28,5,HEURISTIC,,
8,1,3,300,rings,1848.8913,1800.12,0.4698,3756.7395,37.20,,0.28,5,SUBOPTIMAL,40396,103659
8,1,3,300,rings_ws,1730.5694,1800.10,0.4652,1748.6807,0.12,1748.6807,0.28,5,SUBOPTIMAL,40396,103659
8,1,3,450,heuristic,1507.2697,0.28,,,,,0.28,3,HEURISTIC,,
8,1,3,450,rings,1930.0834,1800.15,0.5598,4778.2739,7.87,,0.28,4,SUBOPTIMAL,40396,103659
8,1,3,450,rings_ws,1503.2830,1800.12,0.4246,1507.2697,0.08,1507.2697,0.28,3,SUBOPTIMAL,40396,103659
8,1,3,600,heuristic,1299.8652,0.28,,,,,0.28,2,HEURISTIC,,
8,1,3,600,rings,1579.4600,1800.14,0.4520,5653.2630,7.16,,0.28,3,SUBOPTIMAL,40396,103659
8,1,3,600,rings_ws,1299.6592,1800.12,0.3345,1299.8652,0.08,1299.8652,0.28,2,SUBOPTIMAL,40396,103659
8,1,3,900,heuristic,1283.8677,0.21,,,,,0.21,2,HEURISTIC,,
8,1,3,900,rings,1282.1165,1800.10,0.3786,6035.0174,6.87,,0.21,2,SUBOPTIMAL,40396,103659
8,1,3,900,rings_ws,1255.6251,1800.13,0.3956,1283.8677,0.08,1283.8677,0.21,2,SUBOPTIMAL,40396,103659
8,1,3,1500,heuristic,1177.8092,0.21,,,,,0.21,1,HEURISTIC,,
8,1,3,1500,rings,1141.8969,1800.13,0.3325,2349.7161,6.03,,0.21,1,SUBOPTIMAL,40396,103659
8,1,3,1500,rings_ws,1141.8969,1800.14,0.3326,1177.8092,0.09,1177.8092,0.21,1,SUBOPTIMAL,40396,103659
8,1,3,2400,heuristic,1177.8092,0.21,,,,,0.21,1,HEURISTIC,,
8,1,3,2400,rings,1141.8969,1800.13,0.3156,2313.9803,4.38,,0.21,1,SUBOPTIMAL,40396,103659
8,1,3,2400,rings_ws,1141.8969,1800.12,0.3224,1177.8092,0.07,1177.8092,0.21,1,SUBOPTIMAL,40396,103659
8,1,4,300,heuristic,1782.9482,0.32,,,,,0.32,5,HEURISTIC,,
8,1,4,300,rings,2055.7624,1800.32,0.5782,4302.3451,7.07,,0.32,6,SUBOPTIMAL,32072,82167
8,1,4,300,rings_ws,1782.0267,1800.16,0.5442,1782.9482,0.06,1782.9482,0.32,5,SUBOPTIMAL,32072,82167
8,1,4,450,heuristic,1385.8520,0.18,,,,,0.18,3,HEURISTIC,,
8,1,4,450,rings,1724.8903,1800.11,0.5483,2120.2226,3.41,,0.18,5,SUBOPTIMAL,32072,82167
8,1,4,450,rings_ws,1384.9939,1800.10,0.4342,1385.8520,0.06,1385.8520,0.18,3,SUBOPTIMAL,32072,82167
8,1,4,600,heuristic,1272.6948,0.19,,,,,0.19,2,HEURISTIC,,
8,1,4,600,rings,1399.1099,1800.11,0.4452,5018.6398,5.74,,0.19,3,SUBOPTIMAL,32072,82167
8,1,4,600,rings_ws,1272.0557,1800.14,0.3897,1272.6948,0.07,1272.6948,0.19,2,SUBOPTIMAL,32072,82167
8,1,4,900,heuristic,1135.0879,0.26,,,,,0.26,2,HEURISTIC,,
8,1,4,900,rings,1287.1450,1800.13,0.4050,2154.8480,3.21,,0.26,2,SUBOPTIMAL,32072,82167
8,1,4,900,rings_ws,1134.2666,1800.16,0.3156,1135.0879,0.07,1135.0879,0.26,2,SUBOPTIMAL,32072,82167
8,1,4,1500,heuristic,1033.1255,0.19,,,,,0.19,1,HEURISTIC,,
8,1,4,1500,rings,1033.9894,1800.10,0.2531,1984.7212,4.61,,0.19,1,SUBOPTIMAL,32072,82167
8,1,4,1500,rings_ws,1032.8171,1800.11,0.2758,1033.1255,0.07,1033.1255,0.19,1,SUBOPTIMAL,32072,82167
8,1,4,2400,heuristic,1033.1255,0.18,,,,,0.18,1,HEURISTIC,,
8,1,4,2400,rings,1033.9895,1800.09,0.2492,2201.2886,2.79,,0.18,1,SUBOPTIMAL,32072,82167
8,1,4,2400,rings_ws,1032.8172,1800.14,0.2484,1033.1255,0.06,1033.1255,0.18,1,SUBOPTIMAL,32072,82167
8,2,0,300,heuristic,1966.2123,0.38,,,,,0.38,5,HEURISTIC,,
8,2,0,300,rings,2681.9256,1800.20,0.6148,2857.4060,431.59,,0.38,8,SUBOPTIMAL,65734,168995
8,2,0,300,rings_ws,1937.9539,1800.19,0.4499,1966.2123,0.22,1966.2123,0.38,5,SUBOPTIMAL,65734,168995
8,2,0,450,heuristic,1914.4613,0.28,,,,,0.28,4,HEURISTIC,,
8,2,0,450,rings,2585.6775,1800.18,0.5803,4645.6280,133.40,,0.28,5,SUBOPTIMAL,65734,168995
8,2,0,450,rings_ws,1874.3340,1800.15,0.4236,1914.4613,0.26,1914.4613,0.28,4,SUBOPTIMAL,65734,168995
8,2,0,600,heuristic,1656.5917,0.29,,,,,0.29,3,HEURISTIC,,
8,2,0,600,rings,2483.7129,1800.33,0.5674,5321.8011,18.97,,0.29,5,SUBOPTIMAL,65734,168995
8,2,0,600,rings_ws,1654.7809,1800.14,0.3474,1656.5917,0.18,1656.5917,0.29,3,SUBOPTIMAL,65734,168995
8,2,0,900,heuristic,1573.3744,0.32,,,,,0.32,2,HEURISTIC,,
8,2,0,900,rings,2321.1326,1800.17,0.5467,7164.6172,20.72,,0.32,5,SUBOPTIMAL,65734,168995
8,2,0,900,rings_ws,1566.6132,1800.17,0.3246,1573.3744,0.15,1573.3744,0.32,2,SUBOPTIMAL,65734,168995
8,2,0,1500,heuristic,1466.0354,0.35,,,,,0.35,1,HEURISTIC,,
